org.springframework.samples.petclinic.PetClinicIntegrationTests.testFindAll;[-0.0013299069833010435, -4.275902756489813e-05, 0.0026124287396669388, 0.003900624345988035, -0.0038501776289194822, -0.0008253371925093234, 0.0016999177169054747, 0.0023640221916139126, -0.0002078720135614276, -0.0043094162829220295, 0.002310770098119974, -0.0008514859946444631, 0.001468899892643094, -0.0008469715248793364, -0.0024605945218354464, -0.0010433557908982038, 0.0008306327508762479, -0.0011492910562083125, -0.001755288802087307, -0.0036157399881631136, -0.002494309563189745, 0.0018551121465861797, -0.00011986398021690547, -0.00013481476344168186, 0.00016388569201808423, -0.0007922735530883074, -0.0014420116785913706, 0.0005350799765437841, -0.0016200307291001081, -0.0008904287242330611, -0.001815024996176362, -0.0014680193271487951, 0.001603963552042842, -0.00409656809642911, -0.0015393235953524709, 0.0001068569254130125, 0.0008100384147837758, -0.002026828471571207, -0.000526974443346262, -0.0025677201338112354, 0.0014394697500392795, -0.0005561961443163455, -0.005669145844876766, -0.0005288704414851964, 0.0010940353386104107, -0.005091889761388302, -0.002462416421622038, 0.0003682029782794416, 0.0008070126641541719, 0.0016257266979664564, -0.0004263150040060282, -0.0013572610914707184, -0.00017020286759361625, 0.0010427723173052073, -0.002035620389506221, 0.0010080424835905433, 0.0019844286143779755, -0.004507188685238361, -0.0018275878392159939, 2.3482833057641983e-05, 0.0018961760215461254, 0.00159737269859761, 0.0023873988538980484, -0.0006125344661995769, -0.0035831755958497524, 0.0034111381974071264, -0.0018229461275041103, 0.004008878022432327, 0.0006772810593247414, -0.0029016416519880295, 0.005274605937302113, 0.002899051643908024, 0.0024191897828131914, 0.0008622432942502201, 0.0021105133928358555, 0.0009130280232056975, 0.0009157450404018164, -0.0013896849704906344, -0.0014304525684565306, -0.0011125019518658519, -0.0016356357373297215, -0.0014598093694075942, 0.0014446234563365579, 0.0013787023490294814, -0.0016380304004997015, 5.845562554895878e-05, 0.002896348712965846, 0.0014457053039222956, -0.0006550055113621056, 0.0030166020151227713, 0.003595916787162423, 0.0022430752869695425, -0.0021686796098947525, 0.0037821615114808083, 0.005452561192214489, 0.002946622669696808, -0.00423804996535182, -0.0015013697557151318, -0.002576973754912615, -0.0007243374129757285]
org.springframework.samples.petclinic.PetClinicIntegrationTests.testOwnerDetails;[-0.001291647320613265, 3.1462754122912884e-05, 0.0035730223171412945, 0.0060193538665771484, -0.0016562771052122116, -0.002221958711743355, -0.0006469115614891052, 0.0031914357095956802, 0.00044836479355581105, -0.004278538282960653, 0.003250900423154235, -0.0037736210506409407, 0.0010995359625667334, 0.00382792204618454, -0.0015655976021662354, 0.0008855971391312778, 0.0021915752440690994, 0.00023085603606887162, -0.003210840281099081, -0.003303405363112688, -0.0009046985651366413, -0.0010748619679361582, 0.0009916825219988823, -0.0011131040519103408, 0.0010031545534729958, 0.0014852395979687572, -0.0029655974358320236, 0.0038076878990978003, -0.0021924488246440887, -0.0008095694938674569, -0.0011912909103557467, -0.0012393074575811625, 0.0031368928030133247, -0.0032051196321845055, -0.0002163065946660936, -0.0013036319287493825, 0.0024985498748719692, -0.002333031501621008, -0.0011175626423209906, -0.00010794034460559487, -0.00030627884552814066, 0.0003333727945573628, -0.004579528700560331, 0.0005320351338014007, -0.0005601438460871577, -0.0037636130582541227, -0.0026515345089137554, 0.0006609677220694721, 0.002015081699937582, 0.00349428434856236, 0.0006853003287687898, -0.0005699486937373877, -0.0004612127668224275, 9.359422256238759e-05, -0.0008912343182601035, 0.0013132913736626506, 0.0031506908126175404, -0.0021604695357382298, -0.002816402353346348, 0.0018637946341186762, -0.0004598548694048077, 0.0019876533187925816, -0.00014046038268133998, 0.001602062489837408, -0.003200051374733448, 0.002924197819083929, 0.001735364436171949, 0.0026196956168860197, 0.002334498567506671, 0.0007774010300636292, 0.004531372804194689, -0.0010235898662358522, 0.0015677311457693577, 0.0009863667655736208, 0.0020756125450134277, -3.54318181052804e-05, 0.0012593572027981281, -0.0017900042003020644, 0.00031580799259245396, -0.0019976149778813124, -0.005448540206998587, 0.002654296811670065, 0.0026809056289494038, -0.0006064388435333967, -0.0015120698371902108, 0.001127544092014432, 0.004416346549987793, -0.00013187079457566142, 0.0005104938754811883, 0.003104441799223423, 0.0035317253787070513, 0.0008046411676332355, -0.0002940216800197959, 0.0022888886742293835, 0.0024693298619240522, 0.0031192745082080364, -0.002089297864586115, -0.001551259309053421, -0.0044409120455384254, 0.00204969709739089]
org.springframework.samples.petclinic.vet.VetTests.testSerialization;[-0.004118658136576414, 0.0017497274093329906, -0.0005083285504952073, 0.0054174382239580154, 0.0005261822370812297, -0.0018361823167651892, -0.00032429606653749943, 0.001016397261992097, -0.005608432926237583, -0.004486805759370327, 0.0022549887653440237, -0.002738944487646222, 0.004667637404054403, -0.0032769895624369383, 0.0020816070027649403, 0.0025812904350459576, 0.002584243891760707, -0.006029323674738407, 5.603022873401642e-05, -0.007861139252781868, -0.0016090674325823784, 0.005299626849591732, 0.0009323541889898479, -0.0054221684113144875, -0.0008749071275815368, 0.0024811835028231144, -0.006421075668185949, 0.0018367802258580923, -0.0006478229770436883, -0.0010437811724841595, 0.002055218443274498, 0.0024721696972846985, -0.0005651141982525587, -0.00043639237992465496, -0.0015593341086059809, 0.004798772744834423, -0.0034357961267232895, -2.7270987629890442e-05, -0.0007401612820103765, -0.003429495031014085, 0.003317811992019415, 0.0043246448040008545, -0.002858320716768503, -0.0026369772385805845, 0.004586800001561642, -0.0015534322010353208, -0.0036327033303678036, 0.0009039812139235437, -9.304704144597054e-05, -0.00013425678480416536, -0.002605883404612541, 0.0014328069519251585, 0.002173187443986535, 0.001358340959995985, 0.0026380736380815506, -0.0005326025420799851, -0.005258140619844198, 0.0012569583486765623, 0.0007379775634035468, 0.002712106565013528, 0.0008628389914520085, -7.510554860346019e-05, 0.005637629888951778, 0.0005780613282695413, -0.0041510178707540035, 0.0004602042317856103, -0.00198544142767787, 0.0035817837342619896, -0.001971036661416292, -0.0003204941749572754, -0.0017446961719542742, 0.004346863366663456, -0.00033784122206270695, -0.001851965906098485, -0.0036421092227101326, 1.2837117537856102e-05, -1.7210550140589476e-05, -0.004603872075676918, 0.0020973565988242626, -0.0054994011297822, -0.002114839619025588, -0.0015862517757341266, -0.0030706257093697786, 0.005658297799527645, 0.002503514289855957, -0.0032024653628468513, 0.0013497966574504972, 0.0035944413393735886, 0.003506349865347147, 0.004117329604923725, -0.004141427576541901, 0.00031183985993266106, 0.002745838137343526, 0.004623479209840298, 0.005043563898652792, -0.0007523637032136321, -0.0005849377484992146, 0.0024735769256949425, 0.006919329520314932, -0.001537610194645822]
org.springframework.samples.petclinic.vet.VetControllerTests.james;[-0.0007953323656693101, -0.0024997645523399115, 0.002936623292043805, 0.00821746326982975, -0.0005391152226366103, -0.002469724975526333, -0.0004732389934360981, 0.0012910044752061367, -0.002766847610473633, 0.0007746602641418576, 0.0020677356515079737, -0.0033765214029699564, 0.0037755127996206284, 0.0014132587239146233, 0.004616760648787022, 0.005087040364742279, -0.001704643713310361, -0.005382492206990719, 0.00045930384658277035, -0.007403507363051176, 0.001701774774119258, 0.007492506876587868, 0.0007728726486675441, -0.0022186613641679287, -0.0017287611262872815, 0.0031969845294952393, -0.0019485530210658908, 0.0024772784672677517, -0.0043492866680026054, 0.0017938523087650537, 0.004670722410082817, -0.00014402801753021777, 0.0035426656249910593, 0.004181209020316601, -0.0034127291291952133, 0.003833173308521509, -0.0023149708285927773, 0.0020816682372242212, -0.0009135798318311572, -0.0019709847401827574, 0.0024675996974110603, -0.0007612359477207065, 6.915128324180841e-05, 0.002115946728736162, 0.0033533310052007437, 0.0005921053234487772, -0.003933625295758247, 0.003171993885189295, 0.0005257902666926384, -0.00023893523029983044, 0.001595395733602345, 0.0032831523567438126, 0.00046714034397155046, -0.002752167172729969, 0.0027562358882278204, 0.0007349052466452122, -0.00029473286122083664, -0.0015539339510723948, 0.002276986837387085, -0.0003060153976548463, -0.00034307996975257993, 0.000895049306564033, 0.001626642420887947, 0.0029466752894222736, -0.0038684371393173933, 0.003064569551497698, -0.004820836242288351, 0.004550938960164785, -0.002686222782358527, 0.00010898255277425051, -0.0031296387314796448, -0.001159392879344523, 0.0016912291757762432, -0.0015573934651911259, 0.0009427233599126339, -0.0012427478795871139, -0.0007479375344701111, -0.0016840826719999313, 0.0001344669726677239, -0.005452141165733337, 0.00047696661204099655, -0.003060027724131942, -0.004012505989521742, 0.005641578696668148, 0.004332090727984905, 0.0009382900316268206, -1.761298335622996e-05, 0.003504742169752717, 0.004783704876899719, -1.3158423826098442e-05, 0.0006931629031896591, 0.00032759946770966053, -0.0031624503899365664, 0.005492382682859898, 0.002962334081530571, 0.0028149946592748165, -0.004269161261618137, 0.004491885658353567, 0.0026352745480835438, -0.00033463374711573124]
org.springframework.samples.petclinic.vet.VetControllerTests.helen;[-0.00030174688436090946, -8.282168710138649e-05, 0.0009635364403948188, 0.004971603862941265, 0.0017097174422815442, -0.003989803604781628, 0.003949028439819813, 0.001495399046689272, -0.004372335504740477, -0.003092111786827445, -0.0011403979733586311, -0.0044096121564507484, 0.0011882323306053877, -0.00023207737831398845, 0.000387513660825789, 0.0024345796555280685, -0.0018281894735991955, -0.004150777123868465, -0.0019522185903042555, -0.007534992881119251, 0.0016919395420700312, 0.008002386428415775, 0.0030408380553126335, -0.003694634884595871, -0.0007470205891877413, 0.0009075021371245384, -0.002943730913102627, 0.0019967223051935434, 0.000742352451197803, -0.001241545658558607, 0.004296540282666683, 0.0020618820562958717, 0.0032154289074242115, 0.004484856501221657, -0.00436653895303607, 0.000990555970929563, 0.0009854953968897462, 0.005045607220381498, 0.00039464759174734354, -0.0019420178141444921, 0.004980841651558876, 0.0023677924182265997, -0.0010965592227876186, 0.002051139948889613, 0.003197156358510256, -0.00013007118832319975, -0.0024996220599859953, -0.0009677403140813112, 0.001576816663146019, 0.001979529159143567, -0.0030489852651953697, 0.003501342609524727, 0.0041992259211838245, -0.003610162530094385, -0.0010231221094727516, -0.0018763238331303, -0.0024690660648047924, -6.703540566377342e-05, 0.001961636822670698, -0.000689905893523246, 0.0007869833498261869, 0.0031016748398542404, 0.002268387470394373, -0.0008647091453894973, -0.0019149872241541743, -0.0013839863240718842, -0.002495700726285577, 0.002583951922133565, -0.00479220412671566, -0.0037812988739460707, -0.003634463995695114, 0.0022707106545567513, 0.0026183724403381348, -9.708915604278445e-05, -0.002010178053751588, -0.002288253977894783, 0.0018487180350348353, -0.004361545667052269, -0.002446828642860055, -0.0027577304281294346, -0.00012653099838644266, -0.0032319542951881886, -0.0018217023462057114, 0.0023392222356051207, 0.004331710748374462, -0.0025495910085737705, 0.0026860698126256466, 2.5693443603813648e-05, 0.0002267605159431696, 9.563344065099955e-05, -0.0034296507947146893, 0.001768232323229313, 0.0012915934203192592, 0.0035532861948013306, 0.007252180948853493, 0.000562318367883563, -0.00022266304586082697, 0.0017698570154607296, 0.0037801358848810196, 0.000337284873239696]
org.springframework.samples.petclinic.vet.VetControllerTests.setup;[-0.0022392345126718283, -0.0003262713144067675, 0.0017627021297812462, 0.008498822338879108, 0.0002932001370936632, -0.0017465255223214626, 0.0034353763330727816, -0.000359557569026947, -0.005185408983379602, -0.00256147887557745, 0.0015418987022712827, -0.0035060441587120295, 0.003925834316760302, -0.0016790229128673673, 0.0025609114672988653, 0.003986288793385029, 0.0011818123748525977, -0.004383974242955446, -0.002456128830090165, -0.007261162623763084, 0.000984951388090849, 0.007211036514490843, 0.0024070681538432837, -0.006065120454877615, 0.001038134447298944, 0.0017569564515724778, -0.005106552969664335, 0.0021073815878480673, -0.002707851119339466, -0.0013847785303369164, 0.003111816942691803, 0.000480117421830073, 0.0032615128438919783, 0.003349224105477333, -0.004101956728845835, 0.0030895525123924017, -0.001595940557308495, 0.0035114765632897615, -0.0007765951449982822, -0.0009783292189240456, 0.0038311409298330545, 0.0022400275338441133, -0.0014648359501734376, -0.0008656596764922142, 0.0026836071629077196, -0.0018574794521555305, -0.0035237520933151245, 0.002442001597955823, 0.0035415729507803917, 0.0017622564919292927, -0.0019601043313741684, 0.0019846735522150993, 0.0027903926093131304, -0.0013284692540764809, 0.0008479231037199497, -0.00013497208419721574, -0.003272106172516942, 0.000676166673656553, 0.003699515014886856, -6.634375313296914e-05, -0.0004010761622339487, 0.0002947170287370682, 0.0051773544400930405, 0.0022764948662370443, -0.004328303504735231, 0.0007481959764845669, -0.006424359977245331, 0.002484421245753765, -0.0034503310453146696, -0.002112876856699586, -0.0012258439091965556, 0.0022179316729307175, 0.0025386593770235777, -0.001275817397981882, -0.0029904658440500498, -0.0037015739362686872, 0.0013327887281775475, -0.005563799291849136, -4.495633766055107e-05, -0.003620126051828265, -0.0017279420280829072, -0.003496709279716015, -0.0016482365317642689, 0.004255347885191441, 0.0030582931358367205, -0.002340493490919471, -0.00025989036657847464, 0.0016594697954133153, 0.004563720431178808, 0.002913661301136017, -0.0031137147452682257, 0.0019815366249531507, -0.0003549777902662754, 0.004162425175309181, 0.006430717650800943, 0.0003835911338683218, -0.002738888142630458, 0.0024874636437743902, 0.006315947975963354, -0.0021834990475326777]
org.springframework.samples.petclinic.vet.VetControllerTests.testShowVetListHtml;[-0.0027370520401746035, 0.0017903083935379982, 0.0009275915799662471, 0.006946318782866001, 0.00043888602522201836, -0.001462130225263536, 0.002559614134952426, -0.0013327307533472776, -0.0055595263838768005, -0.002288059564307332, 0.0016302515286952257, -0.004615222103893757, 0.0037626135163009167, -0.0009981627808883786, 0.003978611435741186, 0.0026881478261202574, 0.0004157187358941883, -0.0038827024400234222, -0.0011259614257141948, -0.004416882526129484, 0.0017259339801967144, 0.007249938789755106, 0.0026393341831862926, -0.0036610893439501524, 0.0010148267028853297, 0.0029240124858915806, -0.005562368780374527, 0.0005939826369285583, -0.000547814997844398, -0.002693496411666274, 0.001643771305680275, -8.404764230363071e-05, 0.0025361902080476284, 0.0032024215906858444, -0.0023454308975487947, 0.003969257697463036, -0.0006716124480590224, 0.003205052576959133, -0.0017900948878377676, -0.0008434177143499255, 0.00231624161824584, 0.001512301852926612, -0.0014098261017352343, -0.0007239663391374052, 0.000960294681135565, -0.0016471014823764563, -0.0016009213868528605, 0.001540898927487433, 0.0014379223575815558, 0.00021235772874206305, -0.0008912729099392891, 0.001768862479366362, 0.0019895422738045454, 0.000294721859972924, 0.002203775104135275, -0.0002661612525116652, -0.0025284658186137676, -0.0009058206342160702, 0.0027739289216697216, -0.0016886618686839938, -0.001557905226945877, -0.0003633182495832443, 0.004221840761601925, 0.002946370281279087, -0.0032090682070702314, 0.0008764381636865437, -0.0057501415722072124, 0.0019051284762099385, -0.004067201633006334, 0.00020161259453743696, -0.0021929554641246796, 0.0013857231242582202, 0.0027533438988029957, -0.0006065932102501392, -0.0037841866724193096, -0.0018620655173435807, -0.0010001866612583399, -0.004000040236860514, -0.001132060308009386, -0.0027788858860731125, -0.0025241372641175985, -0.003238883102312684, 0.00038279430009424686, 0.002279857639223337, 0.002901097759604454, -0.0004356824792921543, 0.0003190372372046113, 0.0010279975831508636, 0.003617232898250222, 0.002664357190951705, -0.002503245137631893, 0.00110812287312001, -0.0012391132768243551, 0.0026666116900742054, 0.0057752993889153, 0.00043137604370713234, -0.0026777249295264482, 0.003022173186764121, 0.0048215677961707115, -0.0015129061648622155]
org.springframework.samples.petclinic.vet.VetControllerTests.testShowResourcesVetList;[-0.0015737846260890365, 0.0013854836579412222, 0.00236697681248188, 0.007293143775314093, 0.0013944183010607958, -0.0015223457012325525, 0.002316462341696024, 0.00010845327051356435, -0.005571087822318077, -0.00287798885256052, 0.0011655910639092326, -0.0028421985916793346, 0.004088458605110645, -0.0004513478488661349, 0.004148682579398155, 0.003940279595553875, -0.000992688350379467, -0.00254940171726048, -0.002429627813398838, -0.005776630248874426, 0.0017036523204296827, 0.005812642630189657, 0.0023858649656176567, -0.004350786563009024, 0.001735064317472279, 0.0016142693348228931, -0.005349548067897558, 0.0008355528698302805, -0.00027767964638769627, -0.0013684649020433426, 0.0012597795575857162, -0.0003838759148493409, 0.0025365734472870827, 0.0018375711515545845, -0.0018800034886226058, 0.004073548596352339, -0.00134118995629251, 0.0036362370010465384, -0.0003005313337780535, -0.0008523036376573145, 0.003266496816650033, 0.0009255342883989215, -0.0012576660374179482, -0.00043124493095092475, 0.0018272727029398084, -0.002706819912418723, -0.0018811649642884731, 0.001791808637790382, 0.0015902526210993528, 0.000877136830240488, -0.0002359964419156313, 0.0013653500936925411, 0.0006039462750777602, -0.00010335451224818826, 0.0009137882152572274, 0.0005384092801250517, -0.0018614603905007243, 0.0002618972794152796, 0.0040056160651147366, -0.0012013622326776385, -0.0015448469202965498, 0.00035526391002349555, 0.004584310110658407, 0.0027243713848292828, -0.00424546841531992, 0.001725854235701263, -0.0050164503045380116, 0.0027668671682476997, -0.0033337536733597517, -0.00010515376925468445, -0.0027625146321952343, 0.0012808501487597823, 0.002047926187515259, -0.0005663706106133759, -0.003808344714343548, -0.0034793028607964516, -0.001235672039911151, -0.0039079864509403706, 0.0002270502591272816, -0.0014424057444557548, -0.0024823914282023907, -0.0027813005726784468, -0.00039698858745396137, 0.0031246573198586702, 0.0024353209882974625, -0.0002432420151308179, -5.0101050874218345e-05, 0.00036537967389449477, 0.004099277313798666, 0.0029304143972694874, -0.003031279658898711, 0.0006166125531308353, -0.0005626201163977385, 0.0021879083942621946, 0.006333021447062492, 0.0008114309166558087, -0.002112609101459384, 0.0018544885097071528, 0.004157861229032278, -0.0014052862534299493]
org.springframework.samples.petclinic.owner.PetControllerTests.setup;[0.0025399976875633, 3.6493176594376564e-05, 0.00238319905474782, 0.005150882061570883, -0.0018012728542089462, -0.00035803005448542535, 0.00247857510112226, 0.0032875968609005213, -0.006377566605806351, -0.0018814356299117208, 0.0006452228990383446, -0.0022588123101741076, 0.0028209425508975983, 0.0016440261388197541, 0.0012374087236821651, -0.0017790690762922168, 0.004613230004906654, 0.0032550329342484474, -0.007671745959669352, -0.00885520875453949, 0.00046041826135478914, 0.002623799489811063, 0.0019393760012462735, -0.005730537232011557, 0.0019407750805839896, -0.00033840746618807316, 0.0007927753031253815, 0.005770983174443245, -0.007013183552771807, 0.0029271719977259636, -0.002556969178840518, -0.0018107261275872588, 0.0006701533566229045, -0.006302511319518089, -0.004864842165261507, -0.0013465983793139458, 0.0008948281756602228, -0.001199140795506537, -0.002169572515413165, -0.0013158031506463885, -0.0019614247139543295, 0.001245940220542252, -0.0035791166592389345, 0.0018493067473173141, 0.004464395809918642, -0.0007616793736815453, -0.004682725761085749, 0.0013542318483814597, 0.003751720068976283, 0.0031959470361471176, -0.005020527634769678, -0.00022314015950541943, -0.0004358012229204178, -0.004794664215296507, -0.002009402494877577, -0.0001973348407773301, -0.0018019191920757294, -0.0024465362075716257, -0.003255601739510894, 0.004387123044580221, 0.003724968060851097, -0.0019779058638960123, 0.00035930052399635315, 0.0012847130419686437, -0.0023650899529457092, 0.006425464525818825, -0.0010339400032535195, 0.007377863395959139, -0.003951684106141329, 0.0010591581230983138, 0.004217742010951042, 0.004421727731823921, 0.0028241463005542755, -0.0029833056032657623, -0.0005762639921158552, 0.003525092964991927, 0.00844724103808403, -0.0006458443240262568, -0.0010539846261963248, -0.006006669718772173, -0.0025244809221476316, -0.0020358965266495943, -0.00431183772161603, 0.0035685861948877573, -0.0008698913152329624, -0.0022024193312972784, 0.0025257517118006945, -0.00033897487446665764, 0.004878622479736805, 0.001919497619383037, 0.0006021172739565372, 0.0007035036687739193, 0.00157224724534899, 0.000873103563208133, 0.005709663033485413, 0.003487236564978957, -0.0015483509050682187, -0.0039771078154444695, 0.004258875735104084, -0.0016834624111652374]
org.springframework.samples.petclinic.owner.PetControllerTests.testInitCreationForm;[0.0025399976875633, 3.6493176594376564e-05, 0.00238319905474782, 0.005150882061570883, -0.0018012728542089462, -0.00035803005448542535, 0.00247857510112226, 0.0032875968609005213, -0.006377566605806351, -0.0018814356299117208, 0.0006452228990383446, -0.0022588123101741076, 0.0028209425508975983, 0.0016440261388197541, 0.0012374087236821651, -0.0017790690762922168, 0.004613230004906654, 0.0032550329342484474, -0.007671745959669352, -0.00885520875453949, 0.00046041826135478914, 0.002623799489811063, 0.0019393760012462735, -0.005730537232011557, 0.0019407750805839896, -0.00033840746618807316, 0.0007927753031253815, 0.005770983174443245, -0.007013183552771807, 0.0029271719977259636, -0.002556969178840518, -0.0018107261275872588, 0.0006701533566229045, -0.006302511319518089, -0.004864842165261507, -0.0013465983793139458, 0.0008948281756602228, -0.001199140795506537, -0.002169572515413165, -0.0013158031506463885, -0.0019614247139543295, 0.001245940220542252, -0.0035791166592389345, 0.0018493067473173141, 0.004464395809918642, -0.0007616793736815453, -0.004682725761085749, 0.0013542318483814597, 0.003751720068976283, 0.0031959470361471176, -0.005020527634769678, -0.00022314015950541943, -0.0004358012229204178, -0.004794664215296507, -0.002009402494877577, -0.0001973348407773301, -0.0018019191920757294, -0.0024465362075716257, -0.003255601739510894, 0.004387123044580221, 0.003724968060851097, -0.0019779058638960123, 0.00035930052399635315, 0.0012847130419686437, -0.0023650899529457092, 0.006425464525818825, -0.0010339400032535195, 0.007377863395959139, -0.003951684106141329, 0.0010591581230983138, 0.004217742010951042, 0.004421727731823921, 0.0028241463005542755, -0.0029833056032657623, -0.0005762639921158552, 0.003525092964991927, 0.00844724103808403, -0.0006458443240262568, -0.0010539846261963248, -0.006006669718772173, -0.0025244809221476316, -0.0020358965266495943, -0.00431183772161603, 0.0035685861948877573, -0.0008698913152329624, -0.0022024193312972784, 0.0025257517118006945, -0.00033897487446665764, 0.004878622479736805, 0.001919497619383037, 0.0006021172739565372, 0.0007035036687739193, 0.00157224724534899, 0.000873103563208133, 0.005709663033485413, 0.003487236564978957, -0.0015483509050682187, -0.0039771078154444695, 0.004258875735104084, -0.0016834624111652374]
